heading,id,latitude,longitude,predictable,route_id,run_id,seconds_since_report,call_time
68.0,1630,33.8748347,-118.351513,True,710,710_115_0,45,2019-09-17 11:26:46.295228
181.0,1629,33.8877443,-118.326675,True,710,710_126_1,15,2019-09-17 11:26:46.295228
0.0,1641,33.9328937,-118.3264128,True,710,710_115_0,14,2019-09-17 11:26:46.295228
345.0,1644,34.015244,-118.33503,True,710,710_126_1,128,2019-09-17 11:26:46.295228
220.0,7917,33.858631,-118.280159,True,710,710_126_1,11,2019-09-17 11:26:46.295228
182.0,1638,34.0128882,-118.335202,True,710,710_126_1,44,2019-09-17 11:26:46.295228
180.0,1639,33.9254167,-118.3266102,True,710,710_126_1,14,2019-09-17 11:26:46.295228
