heading,id,latitude,longitude,predictable,route_id,run_id,seconds_since_report,call_time
220.0,1630,33.8718708,-118.3568308,True,710,710_115_0,18,2019-09-17 11:23:27.494207
182.0,1629,33.9021394,-118.3266702,True,710,710_126_1,18,2019-09-17 11:23:27.494207
220.0,8157,34.05677,-118.231186,True,710,710_126_1,128,2019-09-17 11:23:27.494207
360.0,1641,33.920204,-118.326469,True,710,710_115_0,74,2019-09-17 11:23:27.494207
360.0,1644,34.008427,-118.33506,True,710,710_126_1,102,2019-09-17 11:23:27.494207
178.0,1638,34.0237815,-118.3351735,True,710,710_126_1,17,2019-09-17 11:23:27.494207
180.0,1639,33.9307407,-118.3266552,True,710,710_126_1,17,2019-09-17 11:23:27.494207
174.0,1607,34.063206,-118.308479,True,710,710_126_1,130,2019-09-17 11:23:27.494207
